w_static.py:2022-04-29 14:39:08,791:----------start-of-run----------
data_utils.py:2022-04-29 14:39:15,268:# all trajectories: 24694
trainer_bp.py:2022-04-29 14:39:22,670:Using 18520 instances for training
trainer_bp.py:2022-04-29 14:39:22,671:Using 6174 instances for validation
trainer_bp.py:2022-04-29 14:39:23,368:Epoch:  1
trainer_bp.py:2022-04-30 22:24:23,604:Iteration: 200, val loss 0.002154446105950052
trainer_bp.py:2022-04-30 22:27:20,426:Iteration: 300, Meta Train Loss 0.001798438558416982
trainer_bp.py:2022-04-30 22:27:33,008:Iteration: 300, val loss 0.002017084903004792
trainer_bp.py:2022-04-30 22:30:30,801:Iteration: 400, Meta Train Loss 0.0035927256462772784
trainer_bp.py:2022-04-30 22:30:43,081:Iteration: 400, val loss 0.00195906467389133
trainer_bp.py:2022-04-30 22:33:39,939:Iteration: 500, Meta Train Loss 0.0006307760799098357
trainer_bp.py:2022-04-30 22:33:52,119:Iteration: 500, val loss 0.001983699736451289
trainer_bp.py:2022-04-30 22:36:48,311:Iteration: 600, Meta Train Loss 0.0016487086026558758
trainer_bp.py:2022-04-30 22:37:00,516:Iteration: 600, val loss 0.001778859672808685
trainer_bp.py:2022-04-30 22:39:55,529:Iteration: 700, Meta Train Loss 0.0006236501982775996
trainer_bp.py:2022-04-30 22:40:07,735:Iteration: 700, val loss 0.0016751428701039387
trainer_bp.py:2022-04-30 22:43:01,966:Iteration: 800, Meta Train Loss 0.0007780610336500208
trainer_bp.py:2022-04-30 22:43:14,248:Iteration: 800, val loss 0.0017052791648809306
trainer_bp.py:2022-04-30 22:46:10,996:Iteration: 900, Meta Train Loss 0.0008866199123409613
trainer_bp.py:2022-04-30 22:46:23,184:Iteration: 900, val loss 0.0016534811396337315
trainer_bp.py:2022-04-30 22:49:20,798:Iteration: 1000, Meta Train Loss 0.0009232187691186469
trainer_bp.py:2022-04-30 22:49:33,102:Iteration: 1000, val loss 0.001854586479728728
trainer_bp.py:2022-04-30 22:52:28,756:Iteration: 1100, Meta Train Loss 0.0023730671877523284
trainer_bp.py:2022-04-30 22:52:41,544:Iteration: 1100, val loss 0.0015184979766228875
trainer_bp.py:2022-04-30 22:55:38,511:Iteration: 1200, Meta Train Loss 0.0007726054157594456
trainer_bp.py:2022-04-30 22:55:50,709:Iteration: 1200, val loss 0.0015174204326935242
trainer_bp.py:2022-04-30 22:58:47,539:Iteration: 1300, Meta Train Loss 0.0018166335144670397
trainer_bp.py:2022-04-30 22:58:59,751:Iteration: 1300, val loss 0.0015830763632529049
trainer_bp.py:2022-04-30 23:01:56,796:Iteration: 1400, Meta Train Loss 0.0014316553300249705
trainer_bp.py:2022-04-30 23:02:09,064:Iteration: 1400, val loss 0.0014688898661426961
trainer_bp.py:2022-04-30 23:05:11,955:Iteration: 1500, Meta Train Loss 0.0007725798531023129
trainer_bp.py:2022-04-30 23:05:24,392:Iteration: 1500, val loss 0.0015092606247498397
trainer_bp.py:2022-04-30 23:08:24,789:Iteration: 1600, Meta Train Loss 0.000610622592268716
trainer_bp.py:2022-04-30 23:08:37,001:Iteration: 1600, val loss 0.0014528983253241587
trainer_bp.py:2022-04-30 23:11:39,228:Iteration: 1700, Meta Train Loss 0.0008712747903176811
trainer_bp.py:2022-04-30 23:11:51,527:Iteration: 1700, val loss 0.0014424489025732883
trainer_bp.py:2022-04-30 23:14:53,613:Iteration: 1800, Meta Train Loss 0.0007069055666285584
trainer_bp.py:2022-04-30 23:15:06,272:Iteration: 1800, val loss 0.0014471290411799584
trainer_bp.py:2022-04-30 23:16:38,336:Epoch:  2
trainer_bp.py:2022-04-30 23:16:40,108:Iteration: 0, Meta Train Loss 0.0009815496508615623
trainer_bp.py:2022-04-30 23:16:52,328:Iteration: 0, val loss 0.0014159393842965253
trainer_bp.py:2022-04-30 23:19:54,341:Iteration: 100, Meta Train Loss 0.0017004071265924075
trainer_bp.py:2022-04-30 23:20:06,784:Iteration: 100, val loss 0.0014908519544487118
trainer_bp.py:2022-04-30 23:23:10,671:Iteration: 200, Meta Train Loss 0.0031145971869548546
trainer_bp.py:2022-04-30 23:23:23,127:Iteration: 200, val loss 0.0014725788823904387
trainer_bp.py:2022-04-30 23:26:26,778:Iteration: 300, Meta Train Loss 0.0008777859807600704
trainer_bp.py:2022-04-30 23:26:38,936:Iteration: 300, val loss 0.0015296788122625739
trainer_bp.py:2022-04-30 23:29:40,660:Iteration: 400, Meta Train Loss 0.0011686637286549351
trainer_bp.py:2022-04-30 23:29:52,855:Iteration: 400, val loss 0.0014221324628929473
trainer_bp.py:2022-04-30 23:32:57,383:Iteration: 500, Meta Train Loss 0.0007893238109199903
trainer_bp.py:2022-04-30 23:33:10,058:Iteration: 500, val loss 0.0014066399624018807
trainer_bp.py:2022-04-30 23:36:10,657:Iteration: 600, Meta Train Loss 0.0008782517193133706
trainer_bp.py:2022-04-30 23:36:23,013:Iteration: 600, val loss 0.0013994805692571649
trainer_bp.py:2022-04-30 23:39:29,332:Iteration: 700, Meta Train Loss 0.0006876101167272291
trainer_bp.py:2022-04-30 23:39:41,509:Iteration: 700, val loss 0.001435884856992813
trainer_bp.py:2022-04-30 23:42:45,549:Iteration: 800, Meta Train Loss 0.0013627793005334737
trainer_bp.py:2022-04-30 23:42:57,840:Iteration: 800, val loss 0.0014613672119689347
trainer_bp.py:2022-04-30 23:45:54,651:Iteration: 900, Meta Train Loss 0.0011091493001379805
trainer_bp.py:2022-04-30 23:46:06,854:Iteration: 900, val loss 0.0013868097218967788
trainer_bp.py:2022-04-30 23:49:05,099:Iteration: 1000, Meta Train Loss 0.0006355891205538812
trainer_bp.py:2022-04-30 23:49:17,315:Iteration: 1000, val loss 0.0016012100544665357
trainer_bp.py:2022-04-30 23:52:13,765:Iteration: 1100, Meta Train Loss 0.000548472551469693
trainer_bp.py:2022-04-30 23:52:25,943:Iteration: 1100, val loss 0.0014573900017954176
trainer_bp.py:2022-04-30 23:55:21,813:Iteration: 1200, Meta Train Loss 0.0010258391829042184
trainer_bp.py:2022-04-30 23:55:33,957:Iteration: 1200, val loss 0.001411048973617372
trainer_bp.py:2022-04-30 23:58:30,120:Iteration: 1300, Meta Train Loss 0.0008171193710704268
trainer_bp.py:2022-04-30 23:58:42,280:Iteration: 1300, val loss 0.0013853450995026115
trainer_bp.py:2022-05-01 00:01:38,313:Iteration: 1400, Meta Train Loss 0.0009940013325878858
trainer_bp.py:2022-05-01 00:01:50,488:Iteration: 1400, val loss 0.0013943203439695905
trainer_bp.py:2022-05-01 00:04:46,284:Iteration: 1500, Meta Train Loss 0.005191261218583637
trainer_bp.py:2022-05-01 00:04:58,449:Iteration: 1500, val loss 0.0014283212829333863
trainer_bp.py:2022-05-01 00:07:54,472:Iteration: 1600, Meta Train Loss 0.0017493498472028824
trainer_bp.py:2022-05-01 00:08:06,546:Iteration: 1600, val loss 0.0013968002590797146
trainer_bp.py:2022-05-01 00:11:03,188:Iteration: 1700, Meta Train Loss 0.0008471017428473218
trainer_bp.py:2022-05-01 00:11:15,277:Iteration: 1700, val loss 0.0014195265968191843
trainer_bp.py:2022-05-01 00:14:11,282:Iteration: 1800, Meta Train Loss 0.0007415580391678166
trainer_bp.py:2022-05-01 00:14:23,482:Iteration: 1800, val loss 0.0013948046226770529
trainer_bp.py:2022-05-01 00:15:52,837:Epoch:  3
trainer_bp.py:2022-05-01 00:15:54,606:Iteration: 0, Meta Train Loss 0.0007321942064582755
trainer_bp.py:2022-05-01 00:16:06,705:Iteration: 0, val loss 0.0015235508110857752
trainer_bp.py:2022-05-01 00:19:02,392:Iteration: 100, Meta Train Loss 0.0009855771860754205
trainer_bp.py:2022-05-01 00:19:14,475:Iteration: 100, val loss 0.001388203892789156
trainer_bp.py:2022-05-01 00:22:10,000:Iteration: 200, Meta Train Loss 0.000928027138349578
trainer_bp.py:2022-05-01 00:22:22,164:Iteration: 200, val loss 0.0016525570642781096
trainer_bp.py:2022-05-01 00:25:17,301:Iteration: 300, Meta Train Loss 0.0008157666060875329
trainer_bp.py:2022-05-01 00:25:29,908:Iteration: 300, val loss 0.001395062436881521
trainer_bp.py:2022-05-01 00:28:25,607:Iteration: 400, Meta Train Loss 0.0009687529759811572
trainer_bp.py:2022-05-01 00:28:37,832:Iteration: 400, val loss 0.0014017640658984312
trainer_bp.py:2022-05-01 00:31:33,496:Iteration: 500, Meta Train Loss 0.0007983285962370146
trainer_bp.py:2022-05-01 00:31:45,680:Iteration: 500, val loss 0.0014843572870380378
trainer_bp.py:2022-05-01 00:34:41,127:Iteration: 600, Meta Train Loss 0.0012948079157457184
trainer_bp.py:2022-05-01 00:34:53,394:Iteration: 600, val loss 0.0014039831577389987
trainer_bp.py:2022-05-01 00:37:48,789:Iteration: 700, Meta Train Loss 0.0011279094046550131
trainer_bp.py:2022-05-01 00:38:00,936:Iteration: 700, val loss 0.0013913845670821825
trainer_bp.py:2022-05-01 00:40:56,557:Iteration: 800, Meta Train Loss 0.0005983261886016464
trainer_bp.py:2022-05-01 00:41:09,204:Iteration: 800, val loss 0.0014380024040505192
trainer_bp.py:2022-05-01 00:44:04,797:Iteration: 900, Meta Train Loss 0.0004507054421247879
trainer_bp.py:2022-05-01 00:44:16,929:Iteration: 900, val loss 0.0013850715825628693
trainer_bp.py:2022-05-01 00:47:12,442:Iteration: 1000, Meta Train Loss 0.0010041940989470998
trainer_bp.py:2022-05-01 00:47:24,640:Iteration: 1000, val loss 0.00173898299343479
trainer_bp.py:2022-05-01 00:50:20,010:Iteration: 1100, Meta Train Loss 0.0008426300497795889
trainer_bp.py:2022-05-01 00:50:32,160:Iteration: 1100, val loss 0.001552420930473403
trainer_bp.py:2022-05-01 00:53:27,455:Iteration: 1200, Meta Train Loss 0.0009839916578654418
trainer_bp.py:2022-05-01 00:53:39,613:Iteration: 1200, val loss 0.0014095542808306492
trainer_bp.py:2022-05-01 00:56:35,053:Iteration: 1300, Meta Train Loss 0.0013279583321807776
trainer_bp.py:2022-05-01 00:56:47,120:Iteration: 1300, val loss 0.0014081770150704566
trainer_bp.py:2022-05-01 00:59:42,773:Iteration: 1400, Meta Train Loss 0.0009873198919750233
trainer_bp.py:2022-05-01 00:59:54,895:Iteration: 1400, val loss 0.0013821465731795478
trainer_bp.py:2022-05-01 01:02:50,684:Iteration: 1500, Meta Train Loss 0.0005852306859232772
trainer_bp.py:2022-05-01 01:03:03,230:Iteration: 1500, val loss 0.0014454212960372844
trainer_bp.py:2022-05-01 01:05:59,947:Iteration: 1600, Meta Train Loss 0.0007185133691947673
trainer_bp.py:2022-05-01 01:06:12,156:Iteration: 1600, val loss 0.0015137619873662035
trainer_bp.py:2022-05-01 01:09:09,768:Iteration: 1700, Meta Train Loss 0.0004810292261900925
trainer_bp.py:2022-05-01 01:09:21,860:Iteration: 1700, val loss 0.001417703601025949
trainer_bp.py:2022-05-01 01:12:18,653:Iteration: 1800, Meta Train Loss 0.0007186312916445883
trainer_bp.py:2022-05-01 01:12:30,892:Iteration: 1800, val loss 0.0013956238696857567
trainer_bp.py:2022-05-01 01:14:00,822:Epoch:  4
trainer_bp.py:2022-05-01 01:14:00,823:saving model for the first time!
trainer_bp.py:2022-05-01 01:14:02,594:Iteration: 0, Meta Train Loss 0.0012711585859788543
trainer_bp.py:2022-05-01 01:14:14,828:Iteration: 0, val loss 0.0014283025996492137
trainer_bp.py:2022-05-01 01:17:11,883:Iteration: 100, Meta Train Loss 0.002713400104478771
trainer_bp.py:2022-05-01 01:17:23,980:Iteration: 100, val loss 0.001548152356274722
trainer_bp.py:2022-05-01 01:20:20,697:Iteration: 200, Meta Train Loss 0.0007461097432037184
trainer_bp.py:2022-05-01 01:20:33,248:Iteration: 200, val loss 0.0014113309669716789
trainer_bp.py:2022-05-01 01:23:29,877:Iteration: 300, Meta Train Loss 0.0007955497253538074
trainer_bp.py:2022-05-01 01:23:42,064:Iteration: 300, val loss 0.0014573105388509082
trainer_bp.py:2022-05-01 01:26:38,587:Iteration: 400, Meta Train Loss 0.0010229351352861332
trainer_bp.py:2022-05-01 01:26:50,773:Iteration: 400, val loss 0.0013951346147439223
trainer_bp.py:2022-05-01 01:29:47,453:Iteration: 500, Meta Train Loss 0.0010007870921365015
trainer_bp.py:2022-05-01 01:29:59,640:Iteration: 500, val loss 0.0014372684994081646
trainer_bp.py:2022-05-01 01:32:56,025:Iteration: 600, Meta Train Loss 0.0005854222664911354
trainer_bp.py:2022-05-01 01:33:08,161:Iteration: 600, val loss 0.0017053399520831143
trainer_bp.py:2022-05-01 01:36:05,111:Iteration: 700, Meta Train Loss 0.000782847480689866
trainer_bp.py:2022-05-01 01:36:17,328:Iteration: 700, val loss 0.0014054162363531474
trainer_bp.py:2022-05-01 01:39:14,305:Iteration: 800, Meta Train Loss 0.0006719995827227685
trainer_bp.py:2022-05-01 01:39:26,399:Iteration: 800, val loss 0.0014061235293469808
trainer_bp.py:2022-05-01 01:42:23,016:Iteration: 900, Meta Train Loss 0.0011992229372428356
trainer_bp.py:2022-05-01 01:42:35,184:Iteration: 900, val loss 0.001411474172779164
trainer_bp.py:2022-05-01 01:45:32,022:Iteration: 1000, Meta Train Loss 0.0009937636465808103
trainer_bp.py:2022-05-01 01:45:44,195:Iteration: 1000, val loss 0.0014165825280999568
trainer_bp.py:2022-05-01 01:48:40,839:Iteration: 1100, Meta Train Loss 0.0020466764035732966
trainer_bp.py:2022-05-01 01:48:52,976:Iteration: 1100, val loss 0.0014127653843257861
trainer_bp.py:2022-05-01 01:51:49,724:Iteration: 1200, Meta Train Loss 0.0006881617288856376
trainer_bp.py:2022-05-01 01:52:01,938:Iteration: 1200, val loss 0.0014088624782080876
trainer_bp.py:2022-05-01 01:54:58,935:Iteration: 1300, Meta Train Loss 0.0011810684338391328
trainer_bp.py:2022-05-01 01:55:11,090:Iteration: 1300, val loss 0.0015676121089588408
trainer_bp.py:2022-05-01 01:58:07,775:Iteration: 1400, Meta Train Loss 0.0007515331577539353
trainer_bp.py:2022-05-01 01:58:19,852:Iteration: 1400, val loss 0.0014047649525957993
trainer_bp.py:2022-05-01 02:01:16,514:Iteration: 1500, Meta Train Loss 0.0005778940020516357
trainer_bp.py:2022-05-01 02:01:28,720:Iteration: 1500, val loss 0.0016790297620982728
trainer_bp.py:2022-05-01 02:04:25,339:Iteration: 1600, Meta Train Loss 0.0011384003411515637
trainer_bp.py:2022-05-01 02:04:37,485:Iteration: 1600, val loss 0.0014417690441100156
trainer_bp.py:2022-05-01 02:07:33,879:Iteration: 1700, Meta Train Loss 0.00041324557959105095
trainer_bp.py:2022-05-01 02:07:46,006:Iteration: 1700, val loss 0.0013886439423905846
trainer_bp.py:2022-05-01 02:10:42,697:Iteration: 1800, Meta Train Loss 0.0008325624496709818
trainer_bp.py:2022-05-01 02:10:54,924:Iteration: 1800, val loss 0.0014081000955077079
trainer_bp.py:2022-05-01 02:12:25,176:Epoch:  5
trainer_bp.py:2022-05-01 02:12:26,953:Iteration: 0, Meta Train Loss 0.0009972934100714284
trainer_bp.py:2022-05-01 02:12:39,490:Iteration: 0, val loss 0.0014034264598461112
trainer_bp.py:2022-05-01 02:15:36,047:Iteration: 100, Meta Train Loss 0.001090779961193162
trainer_bp.py:2022-05-01 02:15:48,231:Iteration: 100, val loss 0.0014248504675190184
trainer_bp.py:2022-05-01 02:18:44,890:Iteration: 200, Meta Train Loss 0.0006571925531929682
trainer_bp.py:2022-05-01 02:18:57,056:Iteration: 200, val loss 0.0014475060988669729
trainer_bp.py:2022-05-01 02:21:53,479:Iteration: 300, Meta Train Loss 0.0011519932834231064
trainer_bp.py:2022-05-01 02:22:05,662:Iteration: 300, val loss 0.0014754635212271723
trainer_bp.py:2022-05-01 02:25:02,393:Iteration: 400, Meta Train Loss 0.0005151260932844418
trainer_bp.py:2022-05-01 02:25:14,551:Iteration: 400, val loss 0.0014453106373988353
trainer_bp.py:2022-05-01 02:28:10,854:Iteration: 500, Meta Train Loss 0.00465049460909958
trainer_bp.py:2022-05-01 02:28:23,602:Iteration: 500, val loss 0.0015460836464927159
trainer_bp.py:2022-05-01 02:31:19,365:Iteration: 600, Meta Train Loss 0.0007837262371930483
trainer_bp.py:2022-05-01 02:31:31,576:Iteration: 600, val loss 0.001662160620517504
trainer_bp.py:2022-05-01 02:34:28,088:Iteration: 700, Meta Train Loss 0.0011472720956287273
trainer_bp.py:2022-05-01 02:34:40,204:Iteration: 700, val loss 0.001410129161782087
trainer_bp.py:2022-05-01 02:37:36,581:Iteration: 800, Meta Train Loss 0.0008560184896116516
trainer_bp.py:2022-05-01 02:37:48,755:Iteration: 800, val loss 0.001487086297156035
trainer_bp.py:2022-05-01 02:40:45,223:Iteration: 900, Meta Train Loss 0.004039995229246334
trainer_bp.py:2022-05-01 02:40:57,424:Iteration: 900, val loss 0.0014384316793023793
trainer_bp.py:2022-05-01 02:43:54,642:Iteration: 1000, Meta Train Loss 0.0007375268575519411
trainer_bp.py:2022-05-01 02:44:06,742:Iteration: 1000, val loss 0.0014247051338556612
trainer_bp.py:2022-05-01 02:47:02,903:Iteration: 1100, Meta Train Loss 0.0009618668770733793
trainer_bp.py:2022-05-01 02:47:15,084:Iteration: 1100, val loss 0.001498239258512907
trainer_bp.py:2022-05-01 02:50:11,346:Iteration: 1200, Meta Train Loss 0.0008992221102641489
trainer_bp.py:2022-05-01 02:50:23,521:Iteration: 1200, val loss 0.0014465902690626578
trainer_bp.py:2022-05-01 02:53:19,857:Iteration: 1300, Meta Train Loss 0.0008596272497520766
trainer_bp.py:2022-05-01 02:53:32,036:Iteration: 1300, val loss 0.0014576130323308387
trainer_bp.py:2022-05-01 02:56:27,763:Iteration: 1400, Meta Train Loss 0.0009544914625559183
trainer_bp.py:2022-05-01 02:56:39,980:Iteration: 1400, val loss 0.0014070689982953507
trainer_bp.py:2022-05-01 02:59:35,521:Iteration: 1500, Meta Train Loss 0.0010213356358230927
trainer_bp.py:2022-05-01 02:59:47,675:Iteration: 1500, val loss 0.0014475759493393805
trainer_bp.py:2022-05-01 03:02:43,085:Iteration: 1600, Meta Train Loss 0.001076156628079131
trainer_bp.py:2022-05-01 03:02:55,218:Iteration: 1600, val loss 0.0015119460280302844
trainer_bp.py:2022-05-01 03:05:50,793:Iteration: 1700, Meta Train Loss 0.0011425367363284782
trainer_bp.py:2022-05-01 03:06:02,949:Iteration: 1700, val loss 0.0014778544656155904
trainer_bp.py:2022-05-01 03:08:58,604:Iteration: 1800, Meta Train Loss 0.001819991273891055
trainer_bp.py:2022-05-01 03:09:10,784:Iteration: 1800, val loss 0.0014523836111421005
trainer_bp.py:2022-05-01 03:10:40,563:Epoch:  6
trainer_bp.py:2022-05-01 03:10:42,326:Iteration: 0, Meta Train Loss 0.0009295482925135425
trainer_bp.py:2022-05-01 03:10:54,520:Iteration: 0, val loss 0.0014027580249567613
trainer_bp.py:2022-05-01 03:13:49,962:Iteration: 100, Meta Train Loss 0.0013134743734393678
trainer_bp.py:2022-05-01 03:14:02,057:Iteration: 100, val loss 0.0014795647655282168
trainer_bp.py:2022-05-01 03:16:58,460:Iteration: 200, Meta Train Loss 0.004290535058521851
trainer_bp.py:2022-05-01 03:17:10,643:Iteration: 200, val loss 0.0014619961657842402
trainer_bp.py:2022-05-01 03:20:05,901:Iteration: 300, Meta Train Loss 0.0007414217807046756
trainer_bp.py:2022-05-01 03:20:18,557:Iteration: 300, val loss 0.00158645298032703
trainer_bp.py:2022-05-01 03:23:13,933:Iteration: 400, Meta Train Loss 0.0011029896382779478
trainer_bp.py:2022-05-01 03:23:26,127:Iteration: 400, val loss 0.0015621258385339987
trainer_bp.py:2022-05-01 03:26:21,794:Iteration: 500, Meta Train Loss 0.0013840525899659545
trainer_bp.py:2022-05-01 03:26:34,008:Iteration: 500, val loss 0.0014830241126541491
trainer_bp.py:2022-05-01 03:29:30,432:Iteration: 600, Meta Train Loss 0.0012221368183436936
trainer_bp.py:2022-05-01 03:29:42,608:Iteration: 600, val loss 0.0014861738827529178
trainer_bp.py:2022-05-01 03:32:38,755:Iteration: 700, Meta Train Loss 0.0006593475067347858
trainer_bp.py:2022-05-01 03:32:50,893:Iteration: 700, val loss 0.001435707819674566
trainer_bp.py:2022-05-01 03:35:47,798:Iteration: 800, Meta Train Loss 0.0008054306864894441
trainer_bp.py:2022-05-01 03:36:00,374:Iteration: 800, val loss 0.001414820676344968
trainer_bp.py:2022-05-01 03:38:56,335:Iteration: 900, Meta Train Loss 0.001122013706510172
trainer_bp.py:2022-05-01 03:39:08,528:Iteration: 900, val loss 0.001433584082281461
trainer_bp.py:2022-05-01 03:42:04,575:Iteration: 1000, Meta Train Loss 0.0013723974182560206
trainer_bp.py:2022-05-01 03:42:16,783:Iteration: 1000, val loss 0.0015187337688873303
trainer_bp.py:2022-05-01 03:45:12,720:Iteration: 1100, Meta Train Loss 0.0012786911472930788
trainer_bp.py:2022-05-01 03:45:24,900:Iteration: 1100, val loss 0.0015123802553507057
trainer_bp.py:2022-05-01 03:48:21,178:Iteration: 1200, Meta Train Loss 0.0009258386508564763
trainer_bp.py:2022-05-01 03:48:33,362:Iteration: 1200, val loss 0.0014484148891862635
trainer_bp.py:2022-05-01 03:51:30,040:Iteration: 1300, Meta Train Loss 0.0015161706344851266
trainer_bp.py:2022-05-01 03:51:42,196:Iteration: 1300, val loss 0.0014490541436769963
