wo_static.py:2022-04-29 14:51:24,706:----------start-of-run----------
data_utils.py:2022-04-29 14:51:31,447:# all trajectories: 24694
trainer_bp.py:2022-04-29 14:51:38,807:Using 18520 instances for training
trainer_bp.py:2022-04-29 14:51:38,807:Using 6174 instances for validation
trainer_bp.py:2022-04-29 14:51:39,502:Epoch:  1
trainer_bp.py:2022-04-30 23:07:48,881:Iteration: 400, baseline val loss 0.0012115226366849075
trainer_bp.py:2022-04-30 23:07:53,913:iteration: 500, baseline train loss 0.0012379751714866427
trainer_bp.py:2022-04-30 23:08:02,933:Iteration: 500, baseline val loss 0.0012164037612766663
trainer_bp.py:2022-04-30 23:08:06,844:Epoch:  4
trainer_bp.py:2022-04-30 23:08:06,909:iteration: 0, baseline train loss 0.0011827705926926867
trainer_bp.py:2022-04-30 23:08:15,941:Iteration: 0, baseline val loss 0.00121544413071232
trainer_bp.py:2022-04-30 23:08:21,019:iteration: 100, baseline train loss 0.001419497846964165
trainer_bp.py:2022-04-30 23:08:30,025:Iteration: 100, baseline val loss 0.0012151881105412056
trainer_bp.py:2022-04-30 23:08:35,104:iteration: 200, baseline train loss 0.0025539749727433742
trainer_bp.py:2022-04-30 23:08:44,111:Iteration: 200, baseline val loss 0.0012244692986661373
trainer_bp.py:2022-04-30 23:08:49,146:iteration: 300, baseline train loss 0.001131757806305784
trainer_bp.py:2022-04-30 23:08:58,177:Iteration: 300, baseline val loss 0.0012318844906145114
trainer_bp.py:2022-04-30 23:09:03,263:iteration: 400, baseline train loss 0.001528325636585993
trainer_bp.py:2022-04-30 23:09:12,246:Iteration: 400, baseline val loss 0.0012099440600347288
trainer_bp.py:2022-04-30 23:09:17,214:iteration: 500, baseline train loss 0.0008420538054052849
trainer_bp.py:2022-04-30 23:09:26,149:Iteration: 500, baseline val loss 0.001216782493740332
trainer_bp.py:2022-04-30 23:09:30,042:Epoch:  5
trainer_bp.py:2022-04-30 23:09:30,105:iteration: 0, baseline train loss 0.0014275139027244345
trainer_bp.py:2022-04-30 23:09:39,077:Iteration: 0, baseline val loss 0.0012096560440361958
trainer_bp.py:2022-04-30 23:09:44,151:iteration: 100, baseline train loss 0.0013112250937228965
trainer_bp.py:2022-04-30 23:09:53,152:Iteration: 100, baseline val loss 0.001235143477772807
trainer_bp.py:2022-04-30 23:09:58,168:iteration: 200, baseline train loss 0.001083146933678481
trainer_bp.py:2022-04-30 23:10:07,177:Iteration: 200, baseline val loss 0.0012070114433773785
trainer_bp.py:2022-04-30 23:10:12,233:iteration: 300, baseline train loss 0.0015059891726737413
trainer_bp.py:2022-04-30 23:10:21,209:Iteration: 300, baseline val loss 0.0012536629557347528
trainer_bp.py:2022-04-30 23:10:26,262:iteration: 400, baseline train loss 0.0015685654384395185
trainer_bp.py:2022-04-30 23:10:35,228:Iteration: 400, baseline val loss 0.0012264348998497286
trainer_bp.py:2022-04-30 23:10:40,281:iteration: 500, baseline train loss 0.001087504083029352
trainer_bp.py:2022-04-30 23:10:49,264:Iteration: 500, baseline val loss 0.0012078578764576585
trainer_bp.py:2022-04-30 23:10:53,216:Epoch:  6
trainer_bp.py:2022-04-30 23:10:53,217:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 23:10:54,132:iteration: 0, baseline train loss 0.001104659859645886
trainer_bp.py:2022-04-30 23:11:03,137:Iteration: 0, baseline val loss 0.0012096951295278138
trainer_bp.py:2022-04-30 23:11:08,204:iteration: 100, baseline train loss 0.0012315121748722082
trainer_bp.py:2022-04-30 23:11:17,185:Iteration: 100, baseline val loss 0.0012062400989500928
trainer_bp.py:2022-04-30 23:11:22,270:iteration: 200, baseline train loss 0.00135955343664643
trainer_bp.py:2022-04-30 23:11:31,257:Iteration: 200, baseline val loss 0.0012099049574023023
trainer_bp.py:2022-04-30 23:11:36,292:iteration: 300, baseline train loss 0.000995494505138814
trainer_bp.py:2022-04-30 23:11:45,239:Iteration: 300, baseline val loss 0.0012083267196546814
trainer_bp.py:2022-04-30 23:11:50,271:iteration: 400, baseline train loss 0.0007944841813331625
trainer_bp.py:2022-04-30 23:11:59,283:Iteration: 400, baseline val loss 0.0012174987505673696
trainer_bp.py:2022-04-30 23:12:04,284:iteration: 500, baseline train loss 0.0008666762475567205
trainer_bp.py:2022-04-30 23:12:13,257:Iteration: 500, baseline val loss 0.001205161833783373
trainer_bp.py:2022-04-30 23:12:17,178:Epoch:  7
trainer_bp.py:2022-04-30 23:12:17,244:iteration: 0, baseline train loss 0.001350359668485523
trainer_bp.py:2022-04-30 23:12:26,265:Iteration: 0, baseline val loss 0.0012279734096542901
trainer_bp.py:2022-04-30 23:12:31,322:iteration: 100, baseline train loss 0.001110898014953172
trainer_bp.py:2022-04-30 23:12:40,284:Iteration: 100, baseline val loss 0.0011992318044981693
trainer_bp.py:2022-04-30 23:12:45,370:iteration: 200, baseline train loss 0.0012523135559276847
trainer_bp.py:2022-04-30 23:12:54,417:Iteration: 200, baseline val loss 0.001211163069880108
trainer_bp.py:2022-04-30 23:12:59,487:iteration: 300, baseline train loss 0.0011988884983751419
trainer_bp.py:2022-04-30 23:13:08,483:Iteration: 300, baseline val loss 0.0011974906207682793
trainer_bp.py:2022-04-30 23:13:13,523:iteration: 400, baseline train loss 0.0012770157683129758
trainer_bp.py:2022-04-30 23:13:22,499:Iteration: 400, baseline val loss 0.00120203516556689
trainer_bp.py:2022-04-30 23:13:27,545:iteration: 500, baseline train loss 0.0012409696690518256
trainer_bp.py:2022-04-30 23:13:36,563:Iteration: 500, baseline val loss 0.001200877040604053
trainer_bp.py:2022-04-30 23:13:40,524:Epoch:  8
trainer_bp.py:2022-04-30 23:13:40,587:iteration: 0, baseline train loss 0.0009717763679074208
trainer_bp.py:2022-04-30 23:13:49,573:Iteration: 0, baseline val loss 0.0012040204863652411
trainer_bp.py:2022-04-30 23:13:54,571:iteration: 100, baseline train loss 0.0012380397601421149
trainer_bp.py:2022-04-30 23:14:03,561:Iteration: 100, baseline val loss 0.0012138495599163667
trainer_bp.py:2022-04-30 23:14:08,577:iteration: 200, baseline train loss 0.0014090601160967144
trainer_bp.py:2022-04-30 23:14:17,591:Iteration: 200, baseline val loss 0.0011982326574070318
trainer_bp.py:2022-04-30 23:14:22,645:iteration: 300, baseline train loss 0.0011538694487051992
trainer_bp.py:2022-04-30 23:14:31,677:Iteration: 300, baseline val loss 0.001195038159785198
trainer_bp.py:2022-04-30 23:14:36,764:iteration: 400, baseline train loss 0.0010348031361102975
trainer_bp.py:2022-04-30 23:14:45,755:Iteration: 400, baseline val loss 0.0012064561026161446
trainer_bp.py:2022-04-30 23:14:50,850:iteration: 500, baseline train loss 0.001136143783391402
trainer_bp.py:2022-04-30 23:14:59,875:Iteration: 500, baseline val loss 0.001201906441048557
trainer_bp.py:2022-04-30 23:15:03,838:Epoch:  9
trainer_bp.py:2022-04-30 23:15:03,839:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 23:15:03,913:iteration: 0, baseline train loss 0.0010164185070233045
trainer_bp.py:2022-04-30 23:15:12,933:Iteration: 0, baseline val loss 0.001204747361279721
trainer_bp.py:2022-04-30 23:15:17,912:iteration: 100, baseline train loss 0.0012891709425312124
trainer_bp.py:2022-04-30 23:15:26,944:Iteration: 100, baseline val loss 0.0011958305173668715
trainer_bp.py:2022-04-30 23:15:32,055:iteration: 200, baseline train loss 0.0009679089256998077
trainer_bp.py:2022-04-30 23:15:41,958:Iteration: 200, baseline val loss 0.001195624171090551
trainer_bp.py:2022-04-30 23:15:46,995:iteration: 300, baseline train loss 0.0016035014101532343
trainer_bp.py:2022-04-30 23:15:55,953:Iteration: 300, baseline val loss 0.0011960896133009593
trainer_bp.py:2022-04-30 23:16:00,924:iteration: 400, baseline train loss 0.001092096395121625
trainer_bp.py:2022-04-30 23:16:09,908:Iteration: 400, baseline val loss 0.0012064356897034225
trainer_bp.py:2022-04-30 23:16:14,958:iteration: 500, baseline train loss 0.0010582786205364093
trainer_bp.py:2022-04-30 23:16:24,058:Iteration: 500, baseline val loss 0.0011960244310236815
trainer_bp.py:2022-04-30 23:16:28,013:Epoch:  10
trainer_bp.py:2022-04-30 23:16:28,079:iteration: 0, baseline train loss 0.0016242844855435237
trainer_bp.py:2022-04-30 23:16:37,173:Iteration: 0, baseline val loss 0.0011952220882365796
trainer_bp.py:2022-04-30 23:16:42,272:iteration: 100, baseline train loss 0.0009619056682369285
trainer_bp.py:2022-04-30 23:16:51,253:Iteration: 100, baseline val loss 0.0012266560923060547
trainer_bp.py:2022-04-30 23:16:56,302:iteration: 200, baseline train loss 0.0012216975308345253
trainer_bp.py:2022-04-30 23:17:05,305:Iteration: 200, baseline val loss 0.0012087911773547221
trainer_bp.py:2022-04-30 23:17:10,351:iteration: 300, baseline train loss 0.0009690165762705292
trainer_bp.py:2022-04-30 23:17:19,331:Iteration: 300, baseline val loss 0.001202895592934818
trainer_bp.py:2022-04-30 23:17:24,401:iteration: 400, baseline train loss 0.0018246504499811595
trainer_bp.py:2022-04-30 23:17:33,372:Iteration: 400, baseline val loss 0.0012260677112195272
trainer_bp.py:2022-04-30 23:17:38,441:iteration: 500, baseline train loss 0.0008095150754855858
trainer_bp.py:2022-04-30 23:17:47,434:Iteration: 500, baseline val loss 0.0011917460240624361
trainer_bp.py:2022-04-30 23:17:51,327:Epoch:  11
trainer_bp.py:2022-04-30 23:17:51,392:iteration: 0, baseline train loss 0.0016496205230429578
trainer_bp.py:2022-04-30 23:18:00,360:Iteration: 0, baseline val loss 0.0011982950506612337
trainer_bp.py:2022-04-30 23:18:05,358:iteration: 100, baseline train loss 0.0011762508295320637
trainer_bp.py:2022-04-30 23:18:14,355:Iteration: 100, baseline val loss 0.0011952481929033993
trainer_bp.py:2022-04-30 23:18:19,387:iteration: 200, baseline train loss 0.0010484002436784371
trainer_bp.py:2022-04-30 23:18:28,384:Iteration: 200, baseline val loss 0.0011970483555387584
trainer_bp.py:2022-04-30 23:18:33,416:iteration: 300, baseline train loss 0.0011709006846284484
trainer_bp.py:2022-04-30 23:18:42,381:Iteration: 300, baseline val loss 0.0011938896501683918
trainer_bp.py:2022-04-30 23:18:47,404:iteration: 400, baseline train loss 0.0009614314074661742
trainer_bp.py:2022-04-30 23:18:56,374:Iteration: 400, baseline val loss 0.0012119775634100648
trainer_bp.py:2022-04-30 23:19:01,410:iteration: 500, baseline train loss 0.001173523988432677
trainer_bp.py:2022-04-30 23:19:10,405:Iteration: 500, baseline val loss 0.001193195639924367
trainer_bp.py:2022-04-30 23:19:14,342:Epoch:  12
trainer_bp.py:2022-04-30 23:19:14,343:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 23:19:14,412:iteration: 0, baseline train loss 0.0010309406874095014
trainer_bp.py:2022-04-30 23:19:23,421:Iteration: 0, baseline val loss 0.0011911226756868988
trainer_bp.py:2022-04-30 23:19:28,503:iteration: 100, baseline train loss 0.0013489797969595489
trainer_bp.py:2022-04-30 23:19:37,517:Iteration: 100, baseline val loss 0.0011929539456336893
trainer_bp.py:2022-04-30 23:19:42,595:iteration: 200, baseline train loss 0.0011087186853237362
trainer_bp.py:2022-04-30 23:19:51,603:Iteration: 200, baseline val loss 0.0012012869684066554
trainer_bp.py:2022-04-30 23:19:56,705:iteration: 300, baseline train loss 0.0011922791358826327
trainer_bp.py:2022-04-30 23:20:05,697:Iteration: 300, baseline val loss 0.001196254750285808
trainer_bp.py:2022-04-30 23:20:10,775:iteration: 400, baseline train loss 0.0010777807142604812
trainer_bp.py:2022-04-30 23:20:19,769:Iteration: 400, baseline val loss 0.001191611018008626
trainer_bp.py:2022-04-30 23:20:24,785:iteration: 500, baseline train loss 0.0014673618507915615
trainer_bp.py:2022-04-30 23:20:34,598:Iteration: 500, baseline val loss 0.001198081175180922
trainer_bp.py:2022-04-30 23:20:38,481:Epoch:  13
trainer_bp.py:2022-04-30 23:20:38,547:iteration: 0, baseline train loss 0.001677109544077275
trainer_bp.py:2022-04-30 23:20:47,570:Iteration: 0, baseline val loss 0.0011933674666996564
trainer_bp.py:2022-04-30 23:20:52,602:iteration: 100, baseline train loss 0.0012431693229817307
trainer_bp.py:2022-04-30 23:21:01,611:Iteration: 100, baseline val loss 0.001193805090276468
trainer_bp.py:2022-04-30 23:21:06,664:iteration: 200, baseline train loss 0.0012369610956653283
trainer_bp.py:2022-04-30 23:21:15,681:Iteration: 200, baseline val loss 0.0011987009931700538
trainer_bp.py:2022-04-30 23:21:20,721:iteration: 300, baseline train loss 0.0012158859342963914
trainer_bp.py:2022-04-30 23:21:29,705:Iteration: 300, baseline val loss 0.0011893423283286185
trainer_bp.py:2022-04-30 23:21:34,755:iteration: 400, baseline train loss 0.0010935950165455958
trainer_bp.py:2022-04-30 23:21:43,789:Iteration: 400, baseline val loss 0.0012267445259957926
trainer_bp.py:2022-04-30 23:21:48,736:iteration: 500, baseline train loss 0.0011072016225254745
trainer_bp.py:2022-04-30 23:21:57,792:Iteration: 500, baseline val loss 0.001193095128963492
trainer_bp.py:2022-04-30 23:22:01,736:Epoch:  14
trainer_bp.py:2022-04-30 23:22:01,810:iteration: 0, baseline train loss 0.00150297272330403
trainer_bp.py:2022-04-30 23:22:10,852:Iteration: 0, baseline val loss 0.0011985479947077403
trainer_bp.py:2022-04-30 23:22:15,866:iteration: 100, baseline train loss 0.001337913118177742
trainer_bp.py:2022-04-30 23:22:24,876:Iteration: 100, baseline val loss 0.001188394276608646
trainer_bp.py:2022-04-30 23:22:29,915:iteration: 200, baseline train loss 0.001134092519537313
trainer_bp.py:2022-04-30 23:22:38,952:Iteration: 200, baseline val loss 0.001196010170457165
trainer_bp.py:2022-04-30 23:22:43,957:iteration: 300, baseline train loss 0.001214546654154961
trainer_bp.py:2022-04-30 23:22:52,976:Iteration: 300, baseline val loss 0.0012035549875146184
trainer_bp.py:2022-04-30 23:22:57,986:iteration: 400, baseline train loss 0.0010335917693750168
trainer_bp.py:2022-04-30 23:23:06,889:Iteration: 400, baseline val loss 0.0011886898932015855
trainer_bp.py:2022-04-30 23:23:11,886:iteration: 500, baseline train loss 0.001304185622720635
trainer_bp.py:2022-04-30 23:23:20,893:Iteration: 500, baseline val loss 0.001187333987770031
trainer_bp.py:2022-04-30 23:23:24,835:Epoch:  15
trainer_bp.py:2022-04-30 23:23:24,836:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 23:23:24,903:iteration: 0, baseline train loss 0.001217731876249402
trainer_bp.py:2022-04-30 23:23:33,882:Iteration: 0, baseline val loss 0.001186389147947353
trainer_bp.py:2022-04-30 23:23:38,901:iteration: 100, baseline train loss 0.0014212313519275167
trainer_bp.py:2022-04-30 23:23:47,920:Iteration: 100, baseline val loss 0.00118751230844647
trainer_bp.py:2022-04-30 23:23:52,979:iteration: 200, baseline train loss 0.0011304657509636617
trainer_bp.py:2022-04-30 23:24:01,961:Iteration: 200, baseline val loss 0.0011946156894103923
trainer_bp.py:2022-04-30 23:24:06,976:iteration: 300, baseline train loss 0.0010008105054513806
trainer_bp.py:2022-04-30 23:24:15,962:Iteration: 300, baseline val loss 0.0011892256734940968
trainer_bp.py:2022-04-30 23:24:20,967:iteration: 400, baseline train loss 0.0017254679653162439
trainer_bp.py:2022-04-30 23:24:29,965:Iteration: 400, baseline val loss 0.001182879496400292
trainer_bp.py:2022-04-30 23:24:34,969:iteration: 500, baseline train loss 0.0008383608373549937
trainer_bp.py:2022-04-30 23:24:43,990:Iteration: 500, baseline val loss 0.001213223273342338
trainer_bp.py:2022-04-30 23:24:47,897:Epoch:  16
trainer_bp.py:2022-04-30 23:24:47,965:iteration: 0, baseline train loss 0.0009225333673651159
trainer_bp.py:2022-04-30 23:24:56,929:Iteration: 0, baseline val loss 0.0011870769641488747
trainer_bp.py:2022-04-30 23:25:01,929:iteration: 100, baseline train loss 0.0015555344329393882
trainer_bp.py:2022-04-30 23:25:11,766:Iteration: 100, baseline val loss 0.0011890714960745134
trainer_bp.py:2022-04-30 23:25:16,786:iteration: 200, baseline train loss 0.0010872527819034764
trainer_bp.py:2022-04-30 23:25:25,774:Iteration: 200, baseline val loss 0.0011884252741943698
trainer_bp.py:2022-04-30 23:25:30,748:iteration: 300, baseline train loss 0.0012795994582382837
trainer_bp.py:2022-04-30 23:25:39,709:Iteration: 300, baseline val loss 0.0011873585234295065
trainer_bp.py:2022-04-30 23:25:44,732:iteration: 400, baseline train loss 0.0014755363376521267
trainer_bp.py:2022-04-30 23:25:53,741:Iteration: 400, baseline val loss 0.0011878262553968078
trainer_bp.py:2022-04-30 23:25:58,814:iteration: 500, baseline train loss 0.0017468237844896132
trainer_bp.py:2022-04-30 23:26:07,792:Iteration: 500, baseline val loss 0.0011861109237254128
trainer_bp.py:2022-04-30 23:26:11,714:Epoch:  17
trainer_bp.py:2022-04-30 23:26:11,777:iteration: 0, baseline train loss 0.0008989144925569236
trainer_bp.py:2022-04-30 23:26:20,725:Iteration: 0, baseline val loss 0.0011832959503287554
trainer_bp.py:2022-04-30 23:26:25,728:iteration: 100, baseline train loss 0.0011296087147981194
trainer_bp.py:2022-04-30 23:26:34,736:Iteration: 100, baseline val loss 0.0011860559993789707
trainer_bp.py:2022-04-30 23:26:39,830:iteration: 200, baseline train loss 0.0010567763574884106
trainer_bp.py:2022-04-30 23:26:48,827:Iteration: 200, baseline val loss 0.0011855823077497735
trainer_bp.py:2022-04-30 23:26:53,847:iteration: 300, baseline train loss 0.0013132964852885663
trainer_bp.py:2022-04-30 23:27:02,819:Iteration: 300, baseline val loss 0.0011967716324150636
trainer_bp.py:2022-04-30 23:27:07,795:iteration: 400, baseline train loss 0.0011840468330110493
trainer_bp.py:2022-04-30 23:27:16,758:Iteration: 400, baseline val loss 0.0012029342541741855
trainer_bp.py:2022-04-30 23:27:21,781:iteration: 500, baseline train loss 0.0008852412002852121
trainer_bp.py:2022-04-30 23:27:30,783:Iteration: 500, baseline val loss 0.0011829488009794929
trainer_bp.py:2022-04-30 23:27:34,674:Epoch:  18
trainer_bp.py:2022-04-30 23:27:34,674:Loss improved, saving model and setting loss
trainer_bp.py:2022-04-30 23:27:34,741:iteration: 0, baseline train loss 0.0010220242599371485
trainer_bp.py:2022-04-30 23:27:43,736:Iteration: 0, baseline val loss 0.001184172754174857
trainer_bp.py:2022-04-30 23:27:48,805:iteration: 100, baseline train loss 0.0010871329606571213
trainer_bp.py:2022-04-30 23:27:57,805:Iteration: 100, baseline val loss 0.0011899750882785735
trainer_bp.py:2022-04-30 23:28:02,839:iteration: 200, baseline train loss 0.0011680159667178096
trainer_bp.py:2022-04-30 23:28:11,811:Iteration: 200, baseline val loss 0.0011824486065404483
trainer_bp.py:2022-04-30 23:28:16,862:iteration: 300, baseline train loss 0.001021488789334177
trainer_bp.py:2022-04-30 23:28:25,903:Iteration: 300, baseline val loss 0.0011894062176664305
trainer_bp.py:2022-04-30 23:28:30,961:iteration: 400, baseline train loss 0.001257106366733617
trainer_bp.py:2022-04-30 23:28:39,946:Iteration: 400, baseline val loss 0.001182492848907136
trainer_bp.py:2022-04-30 23:28:44,977:iteration: 500, baseline train loss 0.0015561422793729984
trainer_bp.py:2022-04-30 23:28:53,945:Iteration: 500, baseline val loss 0.0011902315868731754
trainer_bp.py:2022-04-30 23:28:57,838:Epoch:  19
trainer_bp.py:2022-04-30 23:28:57,905:iteration: 0, baseline train loss 0.001189842688941454
trainer_bp.py:2022-04-30 23:29:06,901:Iteration: 0, baseline val loss 0.0011915937941061824
trainer_bp.py:2022-04-30 23:29:11,961:iteration: 100, baseline train loss 0.0010805318603194503
trainer_bp.py:2022-04-30 23:29:20,952:Iteration: 100, baseline val loss 0.00119258570501638
trainer_bp.py:2022-04-30 23:29:26,060:iteration: 200, baseline train loss 0.0009759188264841138
trainer_bp.py:2022-04-30 23:29:35,065:Iteration: 200, baseline val loss 0.0011932568194904195
trainer_bp.py:2022-04-30 23:29:40,072:iteration: 300, baseline train loss 0.000957710890623718
trainer_bp.py:2022-04-30 23:29:49,049:Iteration: 300, baseline val loss 0.0012412615506125317
trainer_bp.py:2022-04-30 23:29:54,136:iteration: 400, baseline train loss 0.001827323006716872
trainer_bp.py:2022-04-30 23:30:03,972:Iteration: 400, baseline val loss 0.0011871566164481648
trainer_bp.py:2022-04-30 23:30:09,013:iteration: 500, baseline train loss 0.001233856836833369
trainer_bp.py:2022-04-30 23:30:18,001:Iteration: 500, baseline val loss 0.001182167749265135
trainer_bp.py:2022-04-30 23:30:21,911:Epoch:  20
trainer_bp.py:2022-04-30 23:30:21,977:iteration: 0, baseline train loss 0.0009662409547944254
